Time_b,Close
2020-07-22 13:30:00,32.4900016784668
2020-07-22 13:31:00,32.63999938964844
2020-07-22 13:32:00,32.66999816894531
2020-07-22 13:33:00,32.79999923706055
2020-07-22 13:34:00,32.61000061035156
2020-07-22 13:35:00,32.529998779296875
2020-07-22 13:36:00,32.52000045776367
2020-07-22 13:37:00,32.58000183105469
2020-07-22 13:38:00,32.56999969482422
2020-07-22 13:39:00,32.59000015258789
2020-07-22 13:40:00,32.60499954223633
2020-07-22 13:41:00,32.6349983215332
2020-07-22 13:42:00,32.61220169067383
2020-07-22 13:43:00,32.560001373291016
2020-07-22 13:44:00,32.540000915527344
2020-07-22 13:45:00,32.61880111694336
2020-07-22 13:46:00,32.54999923706055
2020-07-22 13:47:00,32.47999954223633
2020-07-22 13:48:00,32.52000045776367
2020-07-22 13:49:00,32.55500030517578
2020-07-22 13:50:00,32.595001220703125
2020-07-22 13:51:00,32.53350067138672
2020-07-22 13:52:00,32.474998474121094
2020-07-22 13:53:00,32.52000045776367
2020-07-22 13:54:00,32.53010177612305
2020-07-22 13:55:00,32.54999923706055
2020-07-22 13:56:00,32.689998626708984
2020-07-22 13:57:00,32.720001220703125
2020-07-22 13:58:00,32.814998626708984
2020-07-22 13:59:00,32.73500061035156
2020-07-22 14:00:00,32.77000045776367
2020-07-22 14:01:00,32.7599983215332
2020-07-22 14:02:00,32.86000061035156
2020-07-22 14:03:00,32.826698303222656
2020-07-22 14:04:00,32.79999923706055
2020-07-22 14:05:00,32.75
2020-07-22 14:06:00,32.80799865722656
2020-07-22 14:07:00,32.72999954223633
2020-07-22 14:08:00,32.744998931884766
2020-07-22 14:09:00,32.7599983215332
2020-07-22 14:10:00,32.76499938964844
2020-07-22 14:11:00,32.720001220703125
2020-07-22 14:12:00,32.68000030517578
2020-07-22 14:13:00,32.69499969482422
2020-07-22 14:14:00,32.665000915527344
2020-07-22 14:15:00,32.68000030517578
2020-07-22 14:16:00,32.68000030517578
2020-07-22 14:17:00,32.69499969482422
2020-07-22 14:18:00,32.7400016784668
2020-07-22 14:19:00,32.720001220703125
2020-07-22 14:20:00,32.71500015258789
2020-07-22 14:21:00,32.685001373291016
2020-07-22 14:22:00,32.67499923706055
2020-07-22 14:23:00,32.71500015258789
2020-07-22 14:24:00,32.67499923706055
2020-07-22 14:25:00,32.650001525878906
2020-07-22 14:26:00,32.6349983215332
2020-07-22 14:27:00,32.65010070800781
2020-07-22 14:28:00,32.64500045776367
2020-07-22 14:29:00,32.625
2020-07-22 14:30:00,32.595001220703125
2020-07-22 14:31:00,32.61000061035156
2020-07-22 14:32:00,32.61000061035156
2020-07-22 14:33:00,32.60499954223633
2020-07-22 14:34:00,32.54999923706055
2020-07-22 14:35:00,32.525001525878906
2020-07-22 14:36:00,32.52000045776367
2020-07-22 14:37:00,32.589298248291016
2020-07-22 14:38:00,32.57500076293945
2020-07-22 14:39:00,32.56999969482422
2020-07-22 14:40:00,32.55500030517578
2020-07-22 14:41:00,32.564998626708984
2020-07-22 14:42:00,32.61000061035156
2020-07-22 14:43:00,32.619998931884766
2020-07-22 14:44:00,32.6150016784668
2020-07-22 14:45:00,32.599998474121094
2020-07-22 14:46:00,32.58000183105469
2020-07-22 14:47:00,32.55500030517578
2020-07-22 14:48:00,32.5
2020-07-22 14:49:00,32.40829849243164
2020-07-22 14:50:00,32.43989944458008
2020-07-22 14:51:00,32.41999816894531
2020-07-22 14:52:00,32.38800048828125
2020-07-22 14:53:00,32.345001220703125
2020-07-22 14:54:00,32.439998626708984
2020-07-22 14:55:00,32.44580078125
2020-07-22 14:56:00,32.42499923706055
2020-07-22 14:57:00,
2020-07-22 14:58:00,32.480098724365234
2020-07-22 14:59:00,32.494998931884766
2020-07-22 15:00:00,32.55500030517578
2020-07-22 15:01:00,32.56999969482422
2020-07-22 15:02:00,32.59000015258789
2020-07-22 15:03:00,32.59000015258789
2020-07-22 15:04:00,32.64500045776367
2020-07-22 15:05:00,32.584999084472656
2020-07-22 15:06:00,32.55500030517578
2020-07-22 15:07:00,32.58000183105469
2020-07-22 15:08:00,32.4900016784668
2020-07-22 15:09:00,32.52000045776367
2020-07-22 15:10:00,32.5
2020-07-22 15:11:00,32.540000915527344
2020-07-22 15:12:00,32.54999923706055
2020-07-22 15:13:00,32.5
2020-07-22 15:14:00,32.51499938964844
2020-07-22 15:15:00,32.540000915527344
2020-07-22 15:16:00,32.567298889160156
2020-07-22 15:17:00,32.529998779296875
2020-07-22 15:18:00,32.539100646972656
2020-07-22 15:19:00,32.4900016784668
2020-07-22 15:20:00,32.56779861450195
2020-07-22 15:21:00,32.57500076293945
2020-07-22 15:22:00,32.630001068115234
2020-07-22 15:23:00,32.625
2020-07-22 15:24:00,32.63909912109375
2020-07-22 15:25:00,32.70000076293945
2020-07-22 15:26:00,32.709999084472656
2020-07-22 15:27:00,32.724998474121094
2020-07-22 15:28:00,32.7400016784668
2020-07-22 15:29:00,32.779998779296875
2020-07-22 15:30:00,32.7599983215332
2020-07-22 15:31:00,32.70000076293945
2020-07-22 15:32:00,32.66999816894531
2020-07-22 15:33:00,32.73500061035156
2020-07-22 15:34:00,32.685001373291016
2020-07-22 15:35:00,32.685001373291016
2020-07-22 15:36:00,32.68000030517578
2020-07-22 15:37:00,32.69499969482422
2020-07-22 15:38:00,32.69499969482422
2020-07-22 15:39:00,32.69219970703125
2020-07-22 15:40:00,32.724998474121094
2020-07-22 15:41:00,32.737998962402344
2020-07-22 15:42:00,32.689998626708984
2020-07-22 15:43:00,32.71950149536133
2020-07-22 15:44:00,32.69499969482422
2020-07-22 15:45:00,32.69499969482422
2020-07-22 15:46:00,32.72999954223633
2020-07-22 15:47:00,32.724998474121094
2020-07-22 15:48:00,32.72999954223633
2020-07-22 15:49:00,32.71500015258789
2020-07-22 15:50:00,32.71500015258789
2020-07-22 15:51:00,32.73500061035156
2020-07-22 15:52:00,32.724998474121094
2020-07-22 15:53:00,32.737998962402344
2020-07-22 15:54:00,32.77009963989258
2020-07-22 15:55:00,32.765201568603516
2020-07-22 15:56:00,32.77000045776367
2020-07-22 15:57:00,32.790000915527344
2020-07-22 15:58:00,32.78499984741211
2020-07-22 15:59:00,32.755001068115234
2020-07-22 16:00:00,32.7578010559082
2020-07-22 16:01:00,32.76499938964844
2020-07-22 16:02:00,32.775001525878906
2020-07-22 16:03:00,32.7401008605957
2020-07-22 16:04:00,32.72999954223633
2020-07-22 16:05:00,32.685001373291016
2020-07-22 16:06:00,32.690101623535156
2020-07-22 16:07:00,32.689998626708984
2020-07-22 16:08:00,32.709999084472656
2020-07-22 16:09:00,32.65999984741211
2020-07-22 16:10:00,32.720001220703125
2020-07-22 16:11:00,32.7599983215332
2020-07-22 16:12:00,32.79999923706055
2020-07-22 16:13:00,32.8025016784668
2020-07-22 16:14:00,32.79499816894531
2020-07-22 16:15:00,32.849998474121094
